CellId, SiteId, PCI, EARFCN, PlanFlag
LD31B39C,LD31B39-F37900,176,37900,0
LF31B39A,LF31B39-F38400,441,38400,0
LF31B39B,LF31B39-F38400,442,38400,0
LF31B39C,LF31B39-F38400,443,38400,0
LF31B40A,LF31B40-F38400,383,38400,0
LF31B40B,LF31B40-F38400,381,38400,0
LF31B40C,LF31B40-F38400,382,38400,0
LF31B41A,LF31B41-F38400,129,38400,0
LF31B41B,LF31B41-F38400,130,38400,0
LF31B41C,LF31B41-F38400,131,38400,0
LF31B42A,LF31B42-F38400,442,38400,0
LF31B42B,LF31B42-F38400,441,38400,0
LF31B42C,LF31B42-F38400,443,38400,0
LD31B43A,LD31B43-F37900,318,37900,0
LD31B43B,LD31B43-F37900,319,37900,0
LD31B43C,LD31B43-F37900,320,37900,0
LF31B43A,LF31B43-F38400,255,38400,0
LF31B43B,LF31B43-F38400,256,38400,0
LF31B43C,LF31B43-F38400,257,38400,0
LF31B44A,LF31B44-F38400,267,38400,0
LF31B44B,LF31B44-F38400,268,38400,0
LF31B44C,LF31B44-F38400,269,38400,0
LF31B45A,LF31B45-F38400,246,38400,0
LF31B45B,LF31B45-F38400,248,38400,0
LF31B45C,LF31B45-F38400,247,38400,0
LF31B46A,LF31B46-F38400,101,38400,0
LF31B46B,LF31B46-F38400,99,38400,0
LF31B46C,LF31B46-F38400,100,38400,0
LF31B47A,LF31B47-F38400,159,38400,0
LF31B47B,LF31B47-F38400,160,38400,0
LF31B47C,LF31B47-F38400,161,38400,0
LF31B48A,LF31B48-F38355,454,38355,0
LF31B48B,LF31B48-F38355,455,38355,0
LF31B48C,LF31B48-F38400,453,38400,0
LF31B49A,LF31B49-F38400,177,38400,0
LF31B49B,LF31B49-F38400,178,38400,0
LF31B49C,LF31B49-F38400,179,38400,0
LD31B50A,LDF31B50-F37900,218,37900,1
LD31B50B,LDF31B50-F37900,217,37900,1
LD31B50C,LDF31B50-F37900,216,37900,1
LF31B50A,LDF31B50-F38400,455,38400,1
LF31B50B,LDF31B50-F38400,454,38400,1
LF31B50C,LDF31B50-F38400,453,38400,1
LF31B51A,LF31B51-F38400,268,38400,0
LF31B51B,LF31B51-F38400,269,38400,0
LF31B51C,LF31B51-F38400,267,38400,0
LD31B52A,LD31B52-F37900,132,37900,0
LD31B52B,LD31B52-F37900,133,37900,0
LD31B52D,LD31B52-F38098,3,38098,0
LD31B52E,LD31B52-F38098,4,38098,0
LF31B52A,LF31B52-F38400,336,38400,0
LF31B52B,LF31B52-F38400,337,38400,0
LF31B54A,LF31B54-F38355,399,38355,0
LF31B54B,LF31B54-F38355,400,38355,0
LF31B54C,LF31B54-F38400,401,38400,0
LD31B55A,LD31B55-F37900,105,37900,0
LD31B55B,LD31B55-F37900,107,37900,0
LD31B55C,LD31B55-F37900,106,37900,0
LF31B56A,LF31B56-F38400,266,38400,0
LF31B56B,LF31B56-F38400,264,38400,0
LF31B56C,LF31B56-F38400,265,38400,0
LF31B58A,LF31B58-F38400,342,38400,0
LF31B58B,LF31B58-F38400,343,38400,0
LF31B58C,LF31B58-F38400,344,38400,0
LF31B59A,LF31B59-F38400,132,38400,0
LF31B59B,LF31B59-F38355,133,38355,0
LF31B59C,LF31B59-F38400,134,38400,0
LF31B60A,LF31B60-F38400,87,38400,0
LF31B60B,LF31B60-F38400,88,38400,0
LF31B60C,LF31B60-F38400,89,38400,0
LD31B61A,LD31B61-F37900,3,37900,0
LD31B61B,LD31B61-F37900,4,37900,0
LD31B61C,LD31B61-F37900,5,37900,0
LF31B61A,LF31B61-F38400,394,38400,0
LF31B61B,LF31B61-F38400,395,38400,0
LF31B61C,LF31B61-F38400,393,38400,0
LD31B62A,LD31B62-F37900,10,37900,0
LD31B62B,LD31B62-F37900,11,37900,0
LD31B62C,LD31B62-F37900,9,37900,0
LD31B62D,LD31B62-F38098,79,38098,0
LD31B62E,LD31B62-F38098,80,38098,0
LD31B62F,LD31B62-F38098,78,38098,0
LF31B63A,LF31B63-F38400,207,38400,0
LF31B63B,LF31B63-F38400,208,38400,0
LF31B63C,LF31B63-F38400,209,38400,0
LF31B64A,LF31B64-F38400,264,38400,0
LF31B64B,LF31B64-F38400,265,38400,0
LF31B64C,LF31B64-F38400,266,38400,0
LD31B65A,LDF31B65-F37900,449,37900,0
LD31B65B,LDF31B65-F37900,448,37900,0
LD31B65C,LDF31B65-F37900,447,37900,0
LD31B65D,LDF31B65-F38098,319,38098,0
LD31B65E,LDF31B65-F38098,318,38098,0
LD31B65F,LDF31B65-F38098,320,38098,0
LD31B66A,LDF31B66-F37900,345,37900,0
LD31B66B,LDF31B66-F37900,346,37900,0
LD31B66C,LDF31B66-F37900,347,37900,0
LD31B66D,LDF31B66-F38098,82,38098,0
LD31B66E,LDF31B66-F38098,83,38098,0
LD31B66F,LDF31B66-F38098,81,38098,0
LF31B66A,LF31B66-F38400,478,38400,0
LF31B66B,LF31B66-F38400,477,38400,0
LF31B66C,LF31B66-F38400,479,38400,0
LD31B67A,LDF31B67-F38098,87,38098,0
LD31B67B,LDF31B67-F37900,89,37900,0
LD31B67C,LDF31B67-F37900,88,37900,0
LF31B67A,LDF31B67-F38400,167,38400,0
LF31B67B,LDF31B67-F38400,165,38400,0
LF31B67C,LDF31B67-F38400,166,38400,0
LD31B68A,LDF31B68-F38098,139,38098,0
LD31B68B,LDF31B68-F38098,138,38098,0
LD31B68C,LDF31B68-F38098,140,38098,0
LF31B68A,LDF31B68-F38400,162,38400,0
LF31B68B,LDF31B68-F38400,163,38400,0
LF31B68C,LDF31B68-F38400,164,38400,0
LD31B69A,LDF31B69-F37900,503,37900,0
LD31B69B,LDF31B69-F38098,502,38098,0
LD31B69C,LDF31B69-F38098,501,38098,0
LF31B69A,LDF31B69-F38400,265,38400,0
LF31B69B,LDF31B69-F38400,264,38400,0
LF31B69C,LDF31B69-F38400,266,38400,0
LD31B70A,LD31B70-F37900,210,37900,0
LD31B70B,LD31B70-F37900,211,37900,0
LD31B70C,LD31B70-F37900,212,37900,0
LF31B70A,LF31B70-F38400,36,38400,0
LF31B70B,LF31B70-F38400,37,38400,0
LF31B70C,LF31B70-F38400,38,38400,0
LF31B71A,LF31B71-F38400,204,38400,0
LF31B71B,LF31B71-F38400,205,38400,0
LF31B71C,LF31B71-F38400,206,38400,0
LF31B72A,LF31B72-F38400,216,38400,0
LF31B72B,LF31B72-F38400,217,38400,0
LF31B72C,LF31B72-F38400,218,38400,0
LF31B73A,LF31B73-F38400,222,38400,0
LF31B73B,LF31B73-F38400,223,38400,0
LF31B73C,LF31B73-F38400,224,38400,0
LF31B74A,LF31B74-F38400,228,38400,0
LF31B74B,LF31B74-F38400,229,38400,0
LF31B74C,LF31B74-F38400,230,38400,0
LF31B75A,LF31B75-F38400,234,38400,0
LF31B75B,LF31B75-F38400,235,38400,0
LF31B75C,LF31B75-F38400,236,38400,0
LF31B76A,LF31B76-F38400,240,38400,0
LF31B76B,LF31B76-F38400,241,38400,0
LF31B76C,LF31B76-F38400,242,38400,0
LF31B77A,LF31B77-F38400,246,38400,0
LF31B77B,LF31B77-F38400,247,38400,0
LF31B77C,LF31B77-F38400,248,38400,0
LD31B78A,LD31B78-F37900,258,37900,0
LD31B78B,LD31B78-F37900,259,37900,0
LD31B78C,LD31B78-F37900,260,37900,0
LF31B79A,LF31B79-F38400,273,38400,0
LF31B79B,LF31B79-F38400,274,38400,0
LF31B79C,LF31B79-F38400,275,38400,0
LD31B80A,LD31B80-F37900,96,37900,0
LD31B80B,LD31B80-F37900,97,37900,0
LD31B80C,LD31B80-F37900,98,37900,0
LF31B80A,LF31B80-F38400,432,38400,0
LF31B80B,LF31B80-F38400,433,38400,0
LF31B80C,LF31B80-F38400,434,38400,0
LF31B81A,LF31B81-F38400,195,38400,0
LF31B81B,LF31B81-F38355,196,38355,0
LF31B81C,LF31B81-F38400,197,38400,0
LF31B82A,LF31B82-F38400,330,38400,0
LF31B82B,LF31B82-F38400,331,38400,0
LF31B82C,LF31B82-F38400,332,38400,0
LF31B83A,LDF31B83-F38400,189,38400,0
LF31B83B,LDF31B83-F38400,191,38400,0
LF31B83C,LDF31B83-F38400,190,38400,0
LD31B84A,LD31B84-F37900,408,37900,0
LD31B84B,LD31B84-F37900,409,37900,0
LD31B84C,LD31B84-F37900,410,37900,0
LF31B84A,LF31B84-F38400,307,38400,0
LF31B84B,LF31B84-F38400,308,38400,0
LF31B84C,LF31B84-F38400,306,38400,0
LF31B85A,LF31B85-F38400,389,38400,0
LF31B85B,LF31B85-F38400,387,38400,0
LF31B85C,LF31B85-F38400,388,38400,0
LD31B86A,LD31B86-F37900,432,37900,0
LD31B86B,LD31B86-F37900,433,37900,0
LD31B86C,LD31B86-F37900,434,37900,0
LF31B86A,LF31B86-F38400,205,38400,0
LF31B86B,LF31B86-F38400,204,38400,0
LF31B86C,LF31B86-F38400,206,38400,0
LD31B87A,LD31B87-F37900,264,37900,0
LD31B87B,LD31B87-F37900,266,37900,0
LD31B87C,LD31B87-F37900,265,37900,0
LF31B87A,LF31B87-F38400,98,38400,0
LF31B87B,LF31B87-F38400,97,38400,0
LF31B87C,LF31B87-F38400,96,38400,0
LD31B88A,LD31B88-F37900,243,37900,0
LD31B88B,LD31B88-F37900,244,37900,0
LD31B88C,LD31B88-F37900,245,37900,0
LF31B88A,LF31B88-F38400,277,38400,0
LF31B88B,LF31B88-F38400,276,38400,0
LF31B88C,LF31B88-F38400,278,38400,0
LF31B89A,LF31B89-F38400,314,38400,0
LF31B89B,LF31B89-F38400,313,38400,0
LF31B89C,LF31B89-F38400,312,38400,0
LF31B91A,LF31B91-F38400,373,38400,0
LF31B91B,LF31B91-F38400,372,38400,0
LF31B91C,LF31B91-F38400,374,38400,0
LF31B92A,LF31B92-F38400,317,38400,0
LF31B92B,LF31B92-F38400,316,38400,0
LF31B92C,LF31B92-F38400,315,38400,0
LF31B93A,LF31B93-F38400,112,38400,0
LF31B93B,LF31B93-F38400,111,38400,0
LF31B93C,LF31B93-F38400,113,38400,0
LF31B94A,LF31B94-F38400,330,38400,0
LF31B94B,LF31B94-F38400,331,38400,0
LF31B94C,LF31B94-F38400,332,38400,0
LD31B95A,LD31B95-F37900,336,37900,0
LD31B95B,LD31B95-F37900,337,37900,0
LD31B95C,LD31B95-F37900,338,37900,0
LF31B95A,LF31B95-F38400,426,38400,0
LF31B95B,LF31B95-F38400,427,38400,0
LF31B95C,LF31B95-F38400,428,38400,0
LF31B96A,LF31B96-F38400,396,38400,0
LF31B96B,LF31B96-F38400,397,38400,0
LF31B96C,LF31B96-F38355,398,38355,0
LF31B97A,LF31B97-F38400,15,38400,0
LF31B97B,LF31B97-F38400,17,38400,0
LF31B97C,LF31B97-F38400,16,38400,0
LF31B98A,LF31B98-F38400,342,38400,0
LF31B98B,LF31B98-F38400,343,38400,0
LF31B98C,LF31B98-F38400,344,38400,0
LD31B99A,LDF31B99-F37900,169,37900,0
LD31B99B,LDF31B99-F37900,168,37900,0
LD31B99C,LDF31B99-F38098,172,38098,0
LF31B99A,LDF31B99-F38400,155,38400,0
LF31B99B,LDF31B99-F38400,153,38400,0
LF31B99C,LDF31B99-F38400,154,38400,0
LD31C01A,LD31C01-F37900,306,37900,0
LD31C01B,LD31C01-F37900,307,37900,0
LD31C01C,LD31C01-F37900,308,37900,0
LF31C01A,LF31C01-F38400,132,38400,0
LF31C01B,LF31C01-F38400,134,38400,0
LF31C01C,LF31C01-F38400,133,38400,0
LF31C02A,LF31C02-F38400,348,38400,0
LF31C02B,LF31C02-F38400,349,38400,0
LF31C02C,LF31C02-F38400,350,38400,0
LF31C03A,LF31C03-F38400,358,38400,0
LF31C03B,LF31C03-F38400,357,38400,0
LF31C03C,LF31C03-F38400,359,38400,0
LF31C04A,LF31C04-F38400,363,38400,0
LF31C04B,LF31C04-F38400,364,38400,0
LF31C04C,LF31C04-F38400,365,38400,0
LF31C05A,LF31C05-F38400,369,38400,0
LF31C05B,LF31C05-F38400,370,38400,0
LF31C05C,LF31C05-F38400,371,38400,0
LF31C06A,LF31C06-F38400,378,38400,0
LF31C06B,LF31C06-F38400,379,38400,0
LF31C06C,LF31C06-F38400,380,38400,0
LD31C07A,LD31C07-F37900,435,37900,0
LD31C07B,LD31C07-F37900,436,37900,0
LD31C07C,LD31C07-F37900,437,37900,0
LF31C07A,LF31C07-F38400,326,38400,0
LF31C07B,LF31C07-F38400,325,38400,0
LF31C07C,LF31C07-F38400,324,38400,0
LF31C08A,LF31C08-F38400,40,38400,1
LF31C08B,LF31C08-F38400,39,38400,1
LF31C08C,LF31C08-F38400,41,38400,1
LF31C08D,LF31C08-F38544,12,38544,1
LF31C08E,LF31C08-F38544,13,38544,1
LF31C08F,LF31C08-F38544,14,38544,1
LF31C09A,LF31C09-F38400,303,38400,0
LF31C09B,LF31C09-F38400,304,38400,0
LF31C09C,LF31C09-F38400,305,38400,0
LD31C11A,LDF31C11-F37900,11,37900,0
LD31C11B,LDF31C11-F37900,9,37900,0
LD31C11C,LDF31C11-F37900,10,37900,0
LD31C11D,LDF31C11-F38098,32,38098,0
LD31C11E,LDF31C11-F38098,30,38098,0
LD31C11F,LDF31C11-F38098,31,38098,0
LF31C11A,LF31C11-F38400,1,38400,0
LF31C11B,LF31C11-F38400,0,38400,0
LF31C11C,LF31C11-F38400,2,38400,0
LF31C12A,LF31C12-F38400,393,38400,0
LF31C12B,LF31C12-F38400,394,38400,0
LF31C12C,LF31C12-F38400,395,38400,0
LD31C13A,LD31C13-F37900,27,37900,0
LD31C13B,LD31C13-F37900,28,37900,0
LD31C13C,LD31C13-F37900,29,37900,0
LD31C13D,LD31C13-F38098,300,38098,0
LD31C13E,LD31C13-F38098,301,38098,0
LD31C13F,LD31C13-F38098,302,38098,0
LF31C13A,LF31C13-F38400,330,38400,0
LF31C13B,LF31C13-F38400,331,38400,0
LF31C13C,LF31C13-F38400,332,38400,0
LD31C14A,LD31C14-F37900,267,37900,0
LD31C14B,LD31C14-F37900,268,37900,0
LD31C14C,LD31C14-F37900,269,37900,0
LF31C14A,LF31C14-F38400,43,38400,0
LF31C14B,LF31C14-F38400,42,38400,0
LF31C14C,LF31C14-F38400,44,38400,0
LF31C15A,LF31C15-F38400,407,38400,0
LF31C15B,LF31C15-F38400,405,38400,0
LF31C15C,LF31C15-F38400,406,38400,0
LF31C16A,LF31C16-F38400,161,38400,0
LF31C16B,LF31C16-F38400,160,38400,0
LF31C16C,LF31C16-F38400,159,38400,0
LF31C17A,LF31C17-F38400,394,38400,0
LF31C17B,LF31C17-F38400,393,38400,0
LF31C17C,LF31C17-F38400,395,38400,0
LF31C18A,LF31C18-F38400,408,38400,0
LF31C18B,LF31C18-F38400,409,38400,0
LF31C18C,LF31C18-F38400,410,38400,0
LD31C19A,LD31C19-F37900,333,37900,0
LD31C19B,LD31C19-F37900,334,37900,0
LD31C19C,LD31C19-F37900,335,37900,0
LF31C19A,LF31C19-F38355,423,38355,0
LF31C19B,LF31C19-F38400,424,38400,0
LF31C19C,LF31C19-F38400,425,38400,0
LF31C20A,LF31C20-F38355,429,38355,0
LF31C20B,LF31C20-F38355,430,38355,0
LF31C20C,LF31C20-F38355,431,38355,0
LF31C21A,LF31C21-F38355,441,38355,0
LF31C21B,LF31C21-F38355,442,38355,0
LF31C21C,LF31C21-F38355,443,38355,0
LF31C22A,LF31C22-F38400,465,38400,0
LF31C22B,LF31C22-F38400,466,38400,0
LF31C22C,LF31C22-F38400,467,38400,0
LD31C23A,LD31C23-F37900,405,37900,0
LD31C23B,LD31C23-F37900,406,37900,0
LD31C23C,LD31C23-F37900,407,37900,0
LF31C23A,LF31C23-F38400,474,38400,0
LF31C23B,LF31C23-F38400,475,38400,0
LF31C23C,LF31C23-F38355,476,38355,0
LF31C24A,LF31C24-F38400,480,38400,0
LF31C24B,LF31C24-F38355,481,38355,0
LF31C24C,LF31C24-F38400,482,38400,0
LF31C25A,LF31C25-F38400,486,38400,0
LF31C25B,LF31C25-F38400,487,38400,0
LF31C25C,LF31C25-F38400,488,38400,0
LF31C27A,LF31C27-F38400,171,38400,0
LF31C27B,LF31C27-F38355,173,38355,0
LF31C27C,LF31C27-F38400,172,38400,0
LD31C28A,LDF31C28-F37900,397,37900,0
LD31C28B,LDF31C28-F37900,396,37900,0
LD31C28C,LDF31C28-F37900,398,37900,0
LD31C28D,LDF31C28-F38098,393,38098,0
LD31C28E,LDF31C28-F38098,394,38098,0
LD31C28F,LDF31C28-F38098,395,38098,0
LF31C28A,LF31C28-F38400,397,38400,0
LF31C28B,LF31C28-F38400,396,38400,0
LF31C28C,LF31C28-F38400,398,38400,0
LF31C29A,LF31C29-F38400,433,38400,0
LF31C29B,LF31C29-F38400,432,38400,0
LF31C29C,LF31C29-F38400,434,38400,0
LD31C30A,LDF31C30-F37900,108,37900,1
LD31C30B,LDF31C30-F37900,110,37900,1
LD31C30C,LDF31C30-F37900,109,37900,1
LD31C30D,LDF31C30-F38098,72,38098,1
LD31C30E,LDF31C30-F38098,73,38098,1
LD31C30F,LDF31C30-F38098,74,38098,1
LF31C30A,LF31C30-F38400,252,38400,1
LF31C30B,LF31C30-F38400,253,38400,1
LF31C30C,LF31C30-F38400,254,38400,1
LD31C37A,LD31C37-F37900,120,37900,0
LD31C37B,LD31C37-F37900,121,37900,0
LD31C37C,LD31C37-F37900,122,37900,0
LF31C37A,LF31C37-F38400,77,38400,0
LF31C37B,LF31C37-F38400,76,38400,0
LF31C37C,LF31C37-F38400,75,38400,0
LF31C38A,LF31C38-F38400,83,38400,0
LF31C38B,LF31C38-F38400,81,38400,0
LF31C38C,LF31C38-F38400,82,38400,0
LD31C39A,LD31C39-F37900,219,37900,0
LD31C39B,LD31C39-F37900,221,37900,0
LD31C39C,LD31C39-F37900,220,37900,0
LF31C39A,LF31C39-F38400,394,38400,0
LF31C39B,LF31C39-F38400,395,38400,0
LF31C39C,LF31C39-F38400,393,38400,0
LF31C40A,LF31C40-F38400,298,38400,0
LF31C40B,LF31C40-F38400,299,38400,0
LF31C40C,LF31C40-F38400,297,38400,0
LF31C40D,LF31C40-F38544,69,38544,0
LF31C40E,LF31C40-F38544,70,38544,0
LF31C40F,LF31C40-F38544,71,38544,0
LD31C42A,LD31C42-F37900,236,37900,0
LD31C42B,LD31C42-F37900,234,37900,0
LD31C42C,LD31C42-F37900,235,37900,0
LD31C42D,LD31C42-F38098,303,38098,0
LD31C42E,LD31C42-F38098,304,38098,0
LD31C42F,LD31C42-F38098,305,38098,0
LF31C42A,LF31C42-F38544,321,38544,0
LF31C42B,LF31C42-F38544,322,38544,0
LF31C42C,LF31C42-F38544,323,38544,0
LF31C43A,LF31C43-F38400,261,38400,0
LF31C43B,LF31C43-F38400,262,38400,0
LF31C43C,LF31C43-F38400,263,38400,0
LD31C45A,LD31C45-F37900,300,37900,0
LD31C45B,LD31C45-F37900,301,37900,0
LD31C45C,LD31C45-F37900,302,37900,0
LF31C45A,LF31C45-F38400,57,38400,0
LF31C45B,LF31C45-F38400,59,38400,0
LF31C45C,LF31C45-F38400,58,38400,0
LD31C46A,LD31C46-F38100,390,38100,0
LD31C46B,LD31C46-F38100,391,38100,0
LD31C46C,LD31C46-F38100,392,38100,0
LF31C46A,LF31C46-F38500,342,38500,0
LF31C46B,LF31C46-F38500,343,38500,0
LF31C46C,LF31C46-F38500,344,38500,0
LD31C47A,LDF31C47-F37900,357,37900,1
LD31C47B,LDF31C47-F37900,358,37900,1
LD31C47C,LDF31C47-F37900,359,37900,1
LD31C47D,LDF31C47-F38098,45,38098,1
LD31C47E,LDF31C47-F38098,47,38098,1
LD31C47F,LDF31C47-F38098,46,38098,1
LF31C47A,LF31C47-F38400,270,38400,1
LF31C47B,LF31C47-F38400,271,38400,1
LF31C47C,LF31C47-F38400,272,38400,1
LD31C48A,LD31C48-F37900,113,37900,0
LD31C48B,LD31C48-F37900,111,37900,0
LD31C48C,LD31C48-F37900,112,37900,0
LD31C48E,LD31C48-F38098,114,38098,0
LF31C48A,LF31C48-F38400,53,38400,0
LF31C48B,LF31C48-F38400,51,38400,0
LF31C48C,LF31C48-F38400,52,38400,0
LF31C48D,LF31C48-F38544,72,38544,0
LF31C48E,LF31C48-F38544,73,38544,0
LF31C48F,LF31C48-F38544,74,38544,0
LD31C49A,LDF31C49-F37900,248,37900,0
LD31C49B,LDF31C49-F37900,247,37900,0
LD31C49C,LDF31C49-F37900,246,37900,0
LF31C49A,LDF31C49-F38400,309,38400,0
LF31C49B,LDF31C49-F38400,310,38400,0
LF31C49C,LDF31C49-F38400,311,38400,0
LF31C50A,LF31C50-F38400,332,38400,0
LF31C50B,LF31C50-F38400,330,38400,0
LF31C50C,LF31C50-F38400,331,38400,0
LD31C51A,LDF31C51-F37900,480,37900,0
LD31C51B,LDF31C51-F38098,481,38098,0
LD31C51C,LDF31C51-F38098,482,38098,0
LF31C51A,LDF31C51-F38400,273,38400,0
LF31C51B,LDF31C51-F38400,274,38400,0
LF31C51C,LDF31C51-F38400,275,38400,0
LD31C52A,LDF31C52-F37900,120,37900,0
LD31C52B,LDF31C52-F37900,121,37900,0
LD31C52C,LDF31C52-F37900,122,37900,0
LF31C52A,LDF31C52-F38400,143,38400,0
LF31C52B,LDF31C52-F38400,142,38400,0
LF31C52C,LDF31C52-F38400,141,38400,0
LD31C53A,LD31C53-F37900,30,37900,0
LD31C53B,LD31C53-F37900,31,37900,0
LD31C53C,LD31C53-F37900,32,37900,0
LD31C53D,LD31C53-F38098,36,38098,0
LD31C53E,LD31C53-F38098,37,38098,0
LD31C53F,LD31C53-F38098,38,38098,0
LF31C55A,LF31C55-F38400,348,38400,0
LF31C55B,LF31C55-F38400,349,38400,0
LF31C55C,LF31C55-F38400,350,38400,0
LD31C56A,LD31C56-F37900,81,37900,0
LD31C56B,LD31C56-F37900,82,37900,0
LD31C56C,LD31C56-F37900,83,37900,0
LF31C56A,LF31C56-F38400,261,38400,0
LF31C56B,LF31C56-F38400,262,38400,0
LF31C56C,LF31C56-F38400,263,38400,0
LF31C57A,LF31C57-F38400,307,38400,0
LF31C57B,LF31C57-F38400,306,38400,0
LF31C57C,LF31C57-F38400,308,38400,0
LF31C58A,LF31C58-F38400,354,38400,0
LF31C58B,LF31C58-F38400,355,38400,0
LF31C58C,LF31C58-F38400,356,38400,0
LD31C59A,LDF31C59-F38098,84,38098,0
LD31C59B,LDF31C59-F38098,86,38098,0
LD31C59C,LDF31C59-F38098,85,38098,0
LF31C59A,LDF31C59-F38400,342,38400,0
LF31C59B,LDF31C59-F38400,344,38400,0
LF31C59C,LDF31C59-F38400,343,38400,0
LD31C60A,LDF31C60-F37900,87,37900,0
LD31C60B,LDF31C60-F37900,89,37900,0
LD31C60C,LDF31C60-F38098,88,38098,0
LF31C60A,LDF31C60-F38400,44,38400,0
LF31C60B,LDF31C60-F38400,42,38400,0
LF31C60C,LDF31C60-F38400,43,38400,0
LD31C61A,LDF31C61-F37900,465,37900,0
LD31C61B,LDF31C61-F37900,467,37900,0
LD31C61C,LDF31C61-F38098,466,38098,0
LF31C61A,LDF31C61-F38400,387,38400,0
LF31C61B,LDF31C61-F38400,388,38400,0
LF31C61C,LDF31C61-F38400,389,38400,0
LF31C62A,LF31C62-F38400,86,38400,0
LF31C62B,LF31C62-F38400,84,38400,0
LF31C62C,LF31C62-F38400,85,38400,0
LF31C63A,LF31C63-F38400,301,38400,0
LF31C63B,LF31C63-F38400,300,38400,0
LF31C63C,LF31C63-F38400,302,38400,0
LD31C64A,LD31C64-F37900,444,37900,0
LD31C64B,LD31C64-F37900,445,37900,0
LD31C64C,LD31C64-F37900,446,37900,0
LF31C64A,LF31C64-F38355,21,38355,0
LF31C64B,LF31C64-F38355,22,38355,0
LF31C64C,LF31C64-F38400,23,38400,0
LD31C65A,LD31C65-F37900,321,37900,0
LD31C65B,LD31C65-F37900,322,37900,0
LD31C65C,LD31C65-F37900,323,37900,0
LF31C65A,LF31C65-F38400,291,38400,0
LF31C65B,LF31C65-F38400,292,38400,0
LF31C65C,LF31C65-F38400,293,38400,0
LD31C66A,LD31C66-F37900,114,37900,0
LD31C66B,LD31C66-F37900,115,37900,0
LD31C66C,LD31C66-F37900,116,37900,0
LF31C66A,LF31C66-F38400,10,38400,0
LF31C66B,LF31C66-F38400,11,38400,0
LF31C66C,LF31C66-F38400,9,38400,0
LF31C68A,LF31C68-F38355,12,38355,0
LF31C68B,LF31C68-F38400,13,38400,0
LF31C68C,LF31C68-F38400,14,38400,0
LF31C69A,LF31C69-F38400,27,38400,0
LF31C69B,LF31C69-F38400,28,38400,0
LF31C69C,LF31C69-F38400,29,38400,0
LF31C70A,LF31C70-F38400,34,38400,0
LF31C70B,LF31C70-F38400,35,38400,0
LF31C70C,LF31C70-F38400,33,38400,0
LD31C71A,LD31C71-F37900,210,37900,0
LD31C71B,LD31C71-F37900,211,37900,0
LD31C71C,LD31C71-F37900,212,37900,0
LF31C71A,LF31C71-F38400,66,38400,0
LF31C71B,LF31C71-F38400,67,38400,0
LF31C71C,LF31C71-F38400,68,38400,0
LD31C73A,LD31C73-F37900,9,37900,0
LD31C73B,LD31C73-F37900,10,37900,0
LD31C73C,LD31C73-F37900,11,37900,0
LF31C73A,LF31C73-F38400,90,38400,0
LF31C73B,LF31C73-F38400,91,38400,0
LF31C73C,LF31C73-F38400,92,38400,0
LF31C74A,LF31C74-F38400,96,38400,0
LF31C74B,LF31C74-F38355,97,38355,0
LF31C74C,LF31C74-F38400,98,38400,0
LF31C75A,LF31C75-F38400,111,38400,0
LF31C75B,LF31C75-F38400,112,38400,0
LF31C75C,LF31C75-F38355,113,38355,0
LF31C76A,LF31C76-F38355,75,38355,0
LF31C76B,LF31C76-F38355,76,38355,0
LF31C76C,LF31C76-F38400,77,38400,0
LF31C77A,LF31C77-F38355,51,38355,0
LF31C77B,LF31C77-F38355,52,38355,0
LF31C77C,LF31C77-F38355,53,38355,0
LD31C79A,LD31C79-F37900,72,37900,0
LD31C79B,LD31C79-F37900,73,37900,0
LD31C79C,LD31C79-F37900,74,37900,0
LF31C79A,LF31C79-F38400,117,38400,0
LF31C79B,LF31C79-F38400,118,38400,0
LF31C79C,LF31C79-F38400,119,38400,0
LD31C80A,LD31C80-F37900,225,37900,0
LD31C80B,LD31C80-F37900,226,37900,0
LD31C80C,LD31C80-F37900,227,37900,0
LF31C80A,LF31C80-F38400,132,38400,0
LF31C80B,LF31C80-F38400,133,38400,0
LF31C80C,LF31C80-F38400,134,38400,0
LF31C81A,LF31C81-F38400,57,38400,0
LF31C81B,LF31C81-F38400,59,38400,0
LF31C81C,LF31C81-F38400,58,38400,0
LF31C83A,LF31C83-F38355,78,38355,0
LF31C83B,LF31C83-F38355,79,38355,0
LF31C83C,LF31C83-F38355,80,38355,0
LD31C84A,LD31C84-F37900,417,37900,0
LD31C84B,LD31C84-F37900,418,37900,0
LD31C84C,LD31C84-F37900,419,37900,0
LD31C84D,LD31C84-F38098,273,38098,0
LD31C84E,LD31C84-F38098,274,38098,0
LD31C84F,LD31C84-F38098,275,38098,0
LF31C84A,LF31C84-F38400,150,38400,0
LF31C84B,LF31C84-F38400,151,38400,0
LF31C84C,LF31C84-F38400,152,38400,0
LD31C85A,LD31C85-F37900,162,37900,0
LD31C85B,LD31C85-F37900,163,37900,0
LD31C85C,LD31C85-F37900,164,37900,0
LD31C85D,LD31C85-F38098,282,38098,0
LD31C86A,LD31C86-F37900,387,37900,0
LD31C86B,LD31C86-F37900,389,37900,0
LD31C86C,LD31C86-F37900,388,37900,0
LF31C86A,LF31C86-F38400,94,38400,0
LF31C86B,LF31C86-F38400,95,38400,0
LF31C86C,LF31C86-F38400,93,38400,0
LF31C87A,LF31C87-F38400,192,38400,0
